32.20970056392471 17.98102663048192 0.03406711589456117 17.793437605917973 0.0563649476005978 17.768037216308485 0.08083788238360387 17.76353360405141 0.10501216233688161 17.74662200551391 0.12699156650090343
32.39518070497917 17.04680580916923 0.013361133783737208 16.95858282009707 0.02436919669564497 16.954577444554097 0.036007731682947165 16.95688200646226 0.047596890266944115 16.959774534630498 0.05913466695698765
30.48055938536556 16.38053278255849 0.007235707139167508 16.280441999703747 0.013188836056673724 16.271493932093072 0.01952414026237983 16.273674622610507 0.025863999065528453 16.274419729377488 0.03207047957823837
nan 19.230196001838813 0.09669168110194318 18.98853763830788 0.1546200743948878 18.966544651476525 0.2268872869013013 18.979632802750416 0.3056154184748659 18.99840741524484 0.3880176416607818
30.616037282858922 18.169891991633094 0.036667505632909714 18.03667623742772 0.06447755475927287 18.042370619724327 0.09657765634049349 18.051267053400334 0.12919430072202695 18.063770289774475 0.16285909141968644
nan 14.22734471124511 0.0013095160634803609 14.125129425093824 0.0023902600360540555 14.110099303967383 0.0034802147032138007 14.107005269308669 0.004460543770672601 14.106128144684051 0.005345295807237154
nan 15.678258426024756 0.00653214822123532 15.581749738194175 0.011070755044202322 15.554175920369445 0.014400122603509901 15.544791578535419 0.01736971248908639 15.542991749264402 0.02041540018308685
nan 15.517561852503492 0.003565765700134355 15.422756586546246 0.006466960590720025 15.415641338226996 0.00953946866304389 15.416167143786808 0.012592698813754816 15.41853934631875 0.015596239639925631
27.713218367533585 15.861974039391082 0.012744738465181864 15.897228789151095 0.022981960813073927 15.965916948509909 0.02950913030427532 15.967052843765066 0.03253306208040386 15.966017067005755 0.03576257920222168
nan 16.49157271642629 0.01989419922556965 16.46254665405138 0.03049756609329662 16.4736108056723 0.03667247737002751 16.46373288499054 0.04184337961299628 16.469123582103563 0.048331620846470434
29.835660908538625 18.52867528014739 0.051337442467210934 18.365932748670318 0.0881496985154954 18.37654026376294 0.1331360164138464 18.382340610558483 0.17808674653795492 18.363600272376534 0.21839675906475678
31.89223386093869 16.957606883742713 0.017751681759021923 16.916537800749367 0.031633782516559183 16.955460705634444 0.044625100108712096 16.95743070455353 0.055532868685562016 16.9587826272885 0.06686375764456148
